Asteroid_Name,Status,Exclusion_Reason,Taxonomic_Type,Density_Source,Library_Used,RMSE_Fit,Chi2_Reduced,Band_I_Depth,Band_II_Depth,BAR_Approx,Space_Weathering_Slope_S,Space_Weathering_Slope_Err,Grain_Density_gcm3,Grain_Density_Uncertainty,Bulk_Density_gcm3,Bulk_Density_Uncertainty,Macroporosity,Macroporosity_Uncertainty,Macroporosity_Status,Abund_Diopside_HighCa,Err_Diopside_HighCa,P16_Diopside_HighCa,P84_Diopside_HighCa,Abund_Dolomite_Carbonate,Err_Dolomite_Carbonate,P16_Dolomite_Carbonate,P84_Dolomite_Carbonate,Abund_Magnetite_Fe3O4,Err_Magnetite_Fe3O4,P16_Magnetite_Fe3O4,P84_Magnetite_Fe3O4,Abund_Plagioclase_Anorthite,Err_Plagioclase_Anorthite,P16_Plagioclase_Anorthite,P84_Plagioclase_Anorthite,Abund_Clinopyroxene_Augite,Err_Clinopyroxene_Augite,P16_Clinopyroxene_Augite,P84_Clinopyroxene_Augite,Abund_Olivine_Fo90_Mg,Err_Olivine_Fo90_Mg,P16_Olivine_Fo90_Mg,P84_Olivine_Fo90_Mg,Abund_Pigeonite_LowCa,Err_Pigeonite_LowCa,P16_Pigeonite_LowCa,P84_Pigeonite_LowCa,Abund_Orthopyroxene_En86,Err_Orthopyroxene_En86,P16_Orthopyroxene_En86,P84_Orthopyroxene_En86,Abund_Mg_Al_Spinel,Err_Mg_Al_Spinel,P16_Mg_Al_Spinel,P84_Mg_Al_Spinel,Abund_Troilite_FeS,Err_Troilite_FeS,P16_Troilite_FeS,P84_Troilite_FeS,Abund_Olivine_Fa50_Fe,Err_Olivine_Fa50_Fe,P16_Olivine_Fa50_Fe,P84_Olivine_Fa50_Fe,Abund_Iron Powder,Err_Iron Powder,P16_Iron Powder,P84_Iron Powder,Abund_Water_Ice_H2O,Err_Water_Ice_H2O,P16_Water_Ice_H2O,P84_Water_Ice_H2O,Abund_Phyllosilicate_Serpentine,Err_Phyllosilicate_Serpentine,P16_Phyllosilicate_Serpentine,P84_Phyllosilicate_Serpentine,Abund_Carbonaceous_Matrix,Err_Carbonaceous_Matrix,P16_Carbonaceous_Matrix,P84_Carbonaceous_Matrix,Abund_Saponite_Smectite,Err_Saponite_Smectite,P16_Saponite_Smectite,P84_Saponite_Smectite,Abund_Magnesite_Carbonate,Err_Magnesite_Carbonate,P16_Magnesite_Carbonate,P84_Magnesite_Carbonate,Abund_Epsomite_Mg_Sulfate,Err_Epsomite_Mg_Sulfate,P16_Epsomite_Mg_Sulfate,P84_Epsomite_Mg_Sulfate,Abund_Cronstedtite_FePhyllosilicate,Err_Cronstedtite_FePhyllosilicate,P16_Cronstedtite_FePhyllosilicate,P84_Cronstedtite_FePhyllosilicate
11066 Sigurd (1992 CC1),Analyzed,None,K,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0007416700520129531,0.9422971682685981,0.051847380627124684,0.06589691247767293,1.2709786238110945,-0.0007025559957122377,0.0001609953526428828,4.132300151086342,0.02787644632729449,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.13827567920800085,0.006164485033660213,0.12872415811650517,0.14036124572645609,0.16537387169403925,0.009537466745848778,0.15429376533982675,0.17254320614361937,0.0,0.0,0.0,0.0,0.0,0.000898160845603587,0.0,0.0,0.0,0.0,0.0,0.0,0.12217836283505971,0.01199707484040202,0.12352952460767735,0.14712021016771368,0.17797798841244322,0.0064750446772828775,0.16856469177590155,0.18183777615095742,0.03828167058825066,0.007169847174265387,0.03309939955377632,0.04582416627699963,0.17180539729658129,0.005819890435120713,0.16340022112031186,0.1737461802525598,0.0,0.0021900280138914215,0.0,0.0,0.186107029965625,0.007232258194292645,0.17488155841130026,0.18915657893717416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77 Frigga (A862 VA),Excluded,Unphysical bulk density exceeding solid iron limit (Bulk_Density = 11.05 g/cm3 > 8.0 g/cm3),Xe,SiMDA Substring Match,N/A,,,,,,,,,,11.05,4.34,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301 Bavaria (A890 WA),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0000 < 0.0150, Band II depth = 0.0000 < 0.0150)",C,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808 Merxia (A901 TG),Analyzed,None,Sq,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0007938157127490163,0.9080204317597473,0.08818014343048874,0.08045876378917882,0.9124362998184894,-0.000934532865544856,0.00016959872108116353,4.029071085217623,0.01770625942351405,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.17698407760073898,0.005790623943143465,0.16831850477153082,0.1798534894148718,0.21244040922917057,0.00737020982989188,0.20229375692723262,0.21684494672325466,0.0,0.0,0.0,0.0,0.0,0.0017570199614389236,0.0,0.0,0.0,0.0,0.0,0.0,0.16234536854927292,0.009437836458589742,0.16573947502642325,0.1837955614424542,0.21682798987831198,0.006384071278435967,0.20591617587138308,0.21714021194503394,0.0,0.0022901924339024026,0.0,0.0,0.0,0.00735864958885563,0.0,0.008224818567186532,0.0,0.0027159816017445068,0.0,0.005713682203360791,0.2314021547425056,0.006775751759999719,0.21765802588978642,0.23087325026047348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85818 (1998 XM4),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.000880605218599496,0.9512441206714155,0.07112672988397228,0.0,0.0,-0.0008240635690697795,0.00015024820197266707,3.954223937089546,0.006239224577705831,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0010511794125880108,0.0,0.0,0.16434561111927018,0.0017759280974834972,0.1609694789652636,0.1650200172678662,0.18547919138282484,0.002742040198912008,0.1827588236714624,0.18844950879536168,0.0,0.0,0.0,0.0,0.0,0.001501845799626214,0.0,0.0,0.0,0.0,0.0,0.0,0.15882786079972888,0.002526733926948129,0.16010153579870143,0.16473606400579524,0.17721591481037408,0.0019082619513762719,0.17351037872479533,0.17735756046150986,0.09184258719965116,0.0023062387769711506,0.08931633425850424,0.09420692832755014,0.04044059856446334,0.002970432889520316,0.03725008070987276,0.042923089721574596,0.0,0.0018832851690415203,0.0,0.0,0.18184823612368742,0.002012496697822854,0.17830859936702242,0.18208081147061433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158 Koronis (A876 AA),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0007799807341545912,0.8956595585534894,0.09837667095429603,0.0471266539090156,0.4790429829741827,-0.0009826922932018557,0.00017451835814564324,4.033555324962398,0.020630898565175082,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0006281113082980743,0.0,0.0,0.17800372226962718,0.005821876114793949,0.16895163868766044,0.17899607128473238,0.21346692852960908,0.008700390541624687,0.20164626056968335,0.2184618096398412,0.0,0.0,0.0,0.0,0.0,0.0013499637087824679,0.0,0.0,0.0,0.0,0.0,0.0,0.1575305448279857,0.011440415254402994,0.16212394953835246,0.18160790020436784,0.21824064742125307,0.007096798698423821,0.2033555846938162,0.217495014118524,0.0,0.0032968323431931015,0.0,0.0,0.0,0.011397533006365207,0.0,0.023258484972093194,0.0,0.0022715491857478644,0.0,0.0,0.23275815695152494,0.007794625098118355,0.21430362637265485,0.23177271754634643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62 Erato (A860 RD),Excluded,Excessive bulk density uncertainty (> 50% relative error: 1.07 +/- 0.54 g/cm3),Ch,SiMDA Substring Match,N/A,,,,,,,,,,1.07,0.54,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956 Yeomans (1982 HN1),Analyzed,None,Sr,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0007851916135493715,0.9094037150420146,0.0971106304079109,0.09299769240364208,0.9576468818398921,-0.0009522643161584764,0.0001623471013849479,4.0333070131549515,0.021846026776680683,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.00586390262074771,0.0,0.009084368541694652,0.17567225169658657,0.005109298614249654,0.16673750176078939,0.17687093630540493,0.2079602602839791,0.008490198279180731,0.19750843585838612,0.2157744364808074,0.0,0.0,0.0,0.0,0.0,0.0016498794042314286,0.0,0.0,0.0,0.0,0.0,0.0,0.16072847725140388,0.00947494635178697,0.1602929309683996,0.17825046157123206,0.20938619821158558,0.005979313617390255,0.19946288737029205,0.21157669082241273,0.0,0.007722357465524084,0.0,0.013722812298361654,0.024706557640051002,0.010053050287401624,0.012412568669269099,0.0313547426290173,0.0,0.0016230026259581997,0.0,0.0,0.2215462549163938,0.00668182401339585,0.2099311744315365,0.22326468029396246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15 Eunomia (A851 OA),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.000882330073649966,0.8978957410119214,0.11955798843812349,0.028852405721716434,0.2413256203005525,-0.0010043230643458814,0.0001914742967905631,4.13992959788007,0.06676061375024939,3.54,0.2,0.14491299518409095,0.04616360011584221,Valid,0.0,0.001472574345326176,0.0,0.0,0.12580018732573117,0.021336212964434373,0.1098141936921481,0.1293647101980862,0.22640042849414851,0.010594474617926345,0.214809829552733,0.2348129654883557,0.0,0.0,0.0,0.0,0.0,0.0018809093118991396,0.0,0.0,0.0,0.0,0.0,0.0,0.1675107774907553,0.01677071575108554,0.16859871026389564,0.1969172597632387,0.23241672963078597,0.01580244448454609,0.21743218979857773,0.23269767829792912,0.0,0.009355965908370348,0.0,0.014585627517009394,0.0,0.004350416936762108,0.0,0.0,0.0,0.0029115412344728375,0.0,0.0050294812950044026,0.24787187705857902,0.01632950021841468,0.23110535681703687,0.2474867067087045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208 Lacrimosa (A879 UB),Analyzed,None,Sk,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008093610733942371,0.9419571109774469,0.0894994100792178,0.0300648981769982,0.33592286418856987,-0.0009283855102553164,0.00017480019591951533,4.03865963696056,0.021157929371666138,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.17485473020005396,0.006704669491101851,0.16594766944501932,0.17752827877908334,0.21424319879460943,0.008104682355502638,0.2043311382779264,0.22034381232475353,0.0,0.0,0.0,0.0,0.0,0.0013996840459548907,0.0,0.0,0.0,0.0,0.0,0.0,0.15896655302552243,0.010900925554527692,0.16077567791808828,0.181501317828376,0.21870248902607328,0.007225829066166976,0.2068858951446929,0.22024495021309975,0.0,0.005021700249175825,0.0,0.0,0.0,0.0058674204265307586,0.0,0.0,0.0,0.002404127239072727,0.0,0.0,0.23323302895374093,0.007165188017864304,0.22036844874460987,0.23368176602570057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455 (1992 HE),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008507014341205467,0.9438159295414714,0.20083004352667277,0.06084310592852349,0.30295818723179607,-0.0006347656299851188,0.00015938116524916803,3.892759394150118,0.1000497553431467,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.125990842369706,0.005929309365219174,0.12472964260370274,0.1348593147181529,0.11432840754319461,0.04661850912909368,0.0,0.11469847759958876,0.13195433427427558,0.008570628994629789,0.1309741125084056,0.1383917498742137,0.0,0.0,0.0,0.0,0.0,0.001062110285589722,0.0,0.0,0.0,0.0,0.0,0.0,0.11984730065229658,0.007070941480581865,0.11862329132544869,0.12251990614367547,0.12754299453363244,0.01232094324895638,0.12612867489282575,0.15188234098242345,0.12494597115421743,0.0031684397677583546,0.12346722857358904,0.1261842574180179,0.12770057537056662,0.013422116918793215,0.126238378400573,0.15539120771866702,0.0,0.002594182874269548,0.0,0.005262789949294639,0.12768957410211074,0.013611263439502723,0.12620817168405804,0.1547964280639274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152563 (1992 BF),Analyzed,None,Xc,NEOWISE Diameter-Porosity Model,Primitive/Aqueous (Auto-AIC),0.0007879244844463175,0.9636092653027748,0.10476920488324704,0.05611736720608396,0.5356284536913319,-0.00025999908208371083,0.0001339347159933316,2.35823044500396,0.005766372904337628,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0006520911010687762,0.0,0.0,0.21250020895268026,0.003573801410889782,0.20938976065413167,0.21662690479792596,0.2107168579891211,0.003752275118161366,0.20743589306315477,0.21382745456584382,0.19913601716666549,0.004059481112420422,0.1945175806194389,0.20263151553564976,0.20094303862551813,0.0038658659784674937,0.1974870657320074,0.20436026096658116,0.17670387726601497,0.0040704091405683275,0.17253012794138634,0.18085020460471193
532 Herculina (A904 HE),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.0008209482423614403,0.9455960951502318,0.10003542216783678,0.0,0.0,-0.0009763641776599074,0.00017968822390191885,4.039977216701731,0.02231800267937825,2.12,0.53,0.47524456543079596,0.13976068717138673,Valid,0.0,0.00043311971603349675,0.0,0.0,0.1748531508691868,0.005984831607071475,0.1644420718573627,0.17667354731723614,0.21717858007962598,0.00782513702985357,0.20567073209454784,0.221142669284776,0.0,0.0,0.0,0.0,0.0,0.0018710211718838076,0.0,0.0,0.0,0.0,0.0,0.0,0.15893493989334834,0.012377908980154326,0.15974655016723754,0.18561538538134342,0.21724906245636022,0.00669892313461407,0.20622473257268373,0.2202590419913512,0.0,0.003679637821971715,0.0,0.0,0.0,0.0018116450797375562,0.0,0.0,0.0,0.002888542713794928,0.0,0.005483949152620825,0.23178426670147875,0.006091851316479008,0.22103046951365068,0.23252294521598094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194268 (2001 UY4),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0071 < 0.0150, Band II depth = 0.0000 < 0.0150)",X,NEOWISE Diameter-Porosity Model,N/A,,,,,,,,,,2.8,0.4,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565 Lemaitre (1948 WA),Analyzed,None,Sq,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0007788228405004962,0.8575497510339474,0.03992012618720009,0.0,0.0,-0.0008920883160094552,0.00023732201062905315,4.026265454752306,0.02316809176589988,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0010712761067703188,0.0,0.0,0.1808247162937712,0.00689926782586092,0.16990904625222658,0.18322927723224403,0.21085504094183838,0.009256220589920544,0.19841713281624238,0.21581669656662297,0.0,0.0,0.0,0.0,0.0,0.0016686461041157106,0.0,0.0,0.0,0.0,0.0,0.0,0.15738142770730432,0.012685736866196869,0.15847864375620557,0.18371129247991175,0.21835970675376548,0.006797088512829641,0.20303333759672507,0.21600770780673573,0.0,0.0037363961658080087,0.0,0.0,0.0,0.01056424125792228,0.0,0.02169863921991721,0.0,0.002799555649400249,0.0,0.005361961025712964,0.23257910830332063,0.008602058299712417,0.21373737230940867,0.23064409763929894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128 Nemesis (A872 WA),Analyzed,None,C,SiMDA Substring Match,Primitive/Aqueous,0.00045700056984334097,0.7195993054284809,0.03281842464090268,0.0,0.0,-0.0005647910974853251,0.00014454168432839482,2.3571424994749925,0.004464317378558409,1.82,0.79,0.2278786707187327,0.25278318793495885,Valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21322491468862223,0.0032276849867777053,0.20952817325937623,0.21610157266247484,0.21209076541221378,0.002990780535603925,0.2091761917058162,0.215933785885945,0.19482380328306714,0.0033555820635750864,0.1910723343253009,0.19753223299896702,0.20110881707363992,0.0030367528076396147,0.19854048080344103,0.20451232077799178,0.1787516995424569,0.0032094013873881296,0.17600162391853807,0.18226513633764416
3819 Robinson (1983 AR),Analyzed,None,Sr,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008798234632124579,0.9961168283360955,0.3545854754794816,0.0,0.0,-0.0010944581349949742,0.00020464218165234494,4.0423307177097625,0.022851318879837823,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.007436419844283305,0.009010248238709212,0.0,0.019120907014554142,0.16492049884328455,0.007932599820599039,0.15349957904982942,0.16772022368101386,0.2079618065260449,0.008728892751720974,0.19562933502980964,0.2135095995564646,0.0,0.0,0.0,0.0,0.0,0.001615970779583215,0.0,0.0,0.0,0.0,0.0,0.0,0.16008851857260287,0.010532222265365201,0.1597134217267709,0.1782416999348821,0.2061002844838086,0.0075408063722124915,0.19755701388016517,0.21116797457304315,0.0,0.010329004733776855,0.0,0.011933309473708228,0.01854776291558691,0.012121180917001092,0.0,0.02739886161522224,0.01697405099506037,0.004399455045801861,0.012628374120346461,0.0209513400184238,0.21797065781932856,0.006394967069146255,0.20966031675795893,0.2219704279579327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60 Echo (A860 RB),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.0007829398949882257,0.9260434772629249,0.08923591745677639,0.06790626591951099,0.7609745924605197,-0.0009699104850418058,0.00016676219788004992,4.036991708821023,0.02212787789994325,2.78,0.33,0.3113684147714336,0.08817740663226246,Valid,0.0,0.0018057656554720874,0.0,0.0,0.17326057671403605,0.006268043803826537,0.16275965237746737,0.17491870420233044,0.21415963507615735,0.009144193972995878,0.20225049923559807,0.21970794749759023,0.0,0.0,0.0,0.0,0.0,0.0010639707847349426,0.0,0.0,0.0,0.0,0.0,0.0,0.1621584432076322,0.011346508362436447,0.16319010877796164,0.18401411942048213,0.21821791418521222,0.006737019921546286,0.20394906146527378,0.2183037848516781,0.0,0.0069430466134993525,0.0,0.010464202660556286,0.0,0.010337399775754652,0.0,0.019235361098154925,0.0,0.002614998633608821,0.0,0.0008104037846535957,0.23220343081696207,0.00766844919692177,0.2167119303893269,0.2315905040888466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3858 Dorchester (1986 TG),Analyzed,None,Sa,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0008995450260846308,1.0247450811149648,0.23242509595598415,0.005140849984879847,0.02211830854037123,-0.0007496040361817666,0.00016459317373780294,4.055237131527037,0.01739820657280416,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.0,0.0,0.0,0.14422425108907466,0.004007329707072947,0.13784203217184912,0.14484542286392563,0.16946420205791782,0.006351340686675473,0.16355516103082127,0.17260791499140335,0.0,0.0,0.0,0.0,0.0,0.0012956230460034754,0.0,0.0,0.0,0.0,0.0,0.0,0.13825662850372314,0.006444912721722769,0.13952368424370223,0.15139196040115216,0.16576351725976005,0.005707922826680632,0.16146600046879492,0.16680804692377957,0.07218068187379686,0.012887043223097347,0.06850303623934308,0.07826605843770294,0.1386271096752634,0.004328548904689967,0.13264669937300608,0.14050404064916847,0.0,0.003050025166586264,0.0,0.0053321874056783,0.1714836095404641,0.005987477918766351,0.16600488947922432,0.17245924083167796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5143 Heracles (1991 VL),Excluded,Excessive bulk density uncertainty (> 50% relative error: 4.78 +/- 2.87 g/cm3),O,SiMDA Substring Match,N/A,,,,,,,,,,4.78,2.87,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5646 (1990 TR),Analyzed,None,U,NEOWISE Diameter-Porosity Model,Stony/Metallic (Auto-AIC),0.0009842955849763523,1.059830627116923,0.24069577003444964,0.04431043523859479,0.18409311984274943,-0.0006440762389327362,0.00017511589793192474,3.888880591127848,0.0036293275431385293,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.12380421071471766,0.001722906412875448,0.12245035008052259,0.12586678832474582,0.11766456250238956,0.0008783134164543799,0.11697694962415443,0.11872184020896467,0.12799769680366438,0.0018439404549477588,0.12554899271545908,0.12916177531589101,0.0,0.0,0.0,0.0,0.0,0.0008444916378549704,0.0,0.0,0.0,0.0,0.0,0.0,0.11917792343890202,0.0014171448778136034,0.11804705127727655,0.12097453207513158,0.12240034885919863,0.0009063763010150039,0.12162591266763538,0.12338354132872044,0.11997610220349986,0.001407501845646789,0.11896544622151871,0.12164736435419625,0.12301787942899416,0.0008389571343528062,0.122355810247424,0.12400008794114466,0.02344145267459148,0.004067844655102585,0.01821589752834535,0.026098985779776762,0.12251982337404219,0.0008112482760942382,0.12195482000872046,0.12358137052064944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 Juno (A804 RA),Analyzed,None,Sk,SiMDA Substring Match,Stony/Metallic,0.000842927122319606,1.0857118474109637,0.0,0.05177743431221016,,-0.0009316187397034475,0.0001808156613585675,4.058446960914356,0.02282192429534917,3.68,0.62,0.0932492070388159,0.11074458736621651,Valid,0.0,0.0,0.0,0.0,0.16143938862581408,0.007507603773461638,0.14934737475029525,0.16313884983907026,0.21495385210108645,0.009465438879133967,0.20609245565408932,0.22386722770874237,0.0,0.0,0.0,0.0,0.0,0.001535173308757575,0.0,0.0,0.0,0.0,0.0,0.0,0.16609615212607667,0.011671095527400938,0.167546247986875,0.18883127332665312,0.22134280818471866,0.006971118906536163,0.20944058672999005,0.2235613127645399,0.0,0.004297990119113892,0.0,0.0008660751691476616,0.0,0.004483801448470868,0.0,0.0,0.0,0.0023789031440926245,0.0,0.0,0.2361677989623042,0.007266373528519758,0.22251278340362254,0.23677952666866034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 Thetis (A852 HA),Analyzed,None,Sl,SiMDA Substring Match,Stony/Metallic,0.0008130970466488385,1.0766309052179721,0.0,0.05879952515209963,,-0.0009344678347023398,0.00018244934951004862,4.06441095181571,0.023897367087045433,4.48,1.48,,0.19292000627241843,Unconstrained (Measured bulk density exceeds grain density),0.0,0.0015198600328505396,0.0,0.0,0.1590849999397664,0.007982479961753502,0.1500064465359741,0.1649917131885803,0.21392962703267923,0.00902236979628112,0.203207352524849,0.21901560603708067,0.0,0.0,0.0,0.0,0.0,0.0016075440024345767,0.0,0.0,0.0,0.0,0.0,0.0,0.16446306424126692,0.010467276220104273,0.16576613275554272,0.1871729686459394,0.22409925605215403,0.007550245145157538,0.20815891044105783,0.22312425196214963,0.0,0.006338244013895579,0.0,0.008813344773451113,0.0,0.009951973630661843,0.0,0.019387479470204583,0.0,0.002552351455898683,0.0,0.0,0.23842305273413336,0.007910679489786012,0.219076024072014,0.23521419076558941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793 Arizona (A907 GZ),Analyzed,None,S,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.0007754079172579128,0.8982338141638487,0.08811779854072432,0.07513652151692651,0.8526826902308685,-0.000989194319681985,0.00019059492448807855,4.030082939548631,0.02320571420845424,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.0,0.001102796738213516,0.0,0.0,0.17680653693788945,0.0064119940883767285,0.166492985829909,0.17806934209222236,0.2127305871464145,0.008453097662269015,0.20252377664653723,0.2206613503878556,0.0,0.0,0.0,0.0,0.0,0.0019129465131943499,0.0,0.0,0.0,0.0,0.0,0.0,0.16144019681777386,0.009642820037094402,0.16402483987391564,0.18293965825556852,0.21744538808560776,0.006369479106319723,0.2041382201003162,0.21701344396128164,0.0,0.005199276562897058,0.0,0.005313078601461612,0.0,0.009154397084548488,0.0,0.016665529911849327,0.0,0.0021809047341805454,0.0,0.0,0.23157729101231442,0.0069871904751203865,0.21601407056851415,0.2301266997220647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234 Barbara (A883 PA),Excluded,Unphysical bulk density exceeding solid iron limit (Bulk_Density = 8.84 g/cm3 > 8.0 g/cm3),Ld,SiMDA Substring Match,N/A,,,,,,,,,,8.84,29.17,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11405 (1999 CV3),Analyzed,None,Sq,NEOWISE Diameter-Porosity Model,Stony/Metallic,0.000688628766713154,0.7848408622273204,0.18628600399252204,0.08205259364319095,0.44046569191792173,-0.0005819487227311365,0.0001295866861795225,3.882753590594895,0.0025930226767539857,2.8,0.4,,,Not Calculated (Bulk density is a placeholder/model estimate),0.12682103973234538,0.0007187238434310313,0.12542262487542122,0.12698789118210566,0.11842747802009967,0.0008257533037116323,0.1168738554839265,0.11859999986607908,0.12913705909849676,0.0017867111158261792,0.12834883479031384,0.13217590035860932,0.0,0.0,0.0,0.0,0.0,0.0007379208854418081,0.0,0.0,0.0,0.0,0.0,0.0,0.11820950140539485,0.001163488418369547,0.11868268121992917,0.12093355209609838,0.12692761996659527,0.0007674461837974614,0.12570513000369415,0.1271349615647411,0.12657502390998673,0.0007975421172508984,0.12538474572048816,0.12683584129687567,0.12695428205504536,0.0006669543534416102,0.12578779566602108,0.1270070185692723,0.0,0.0019073577771396343,0.0,0.0,0.12694799581203603,0.0007492552187637125,0.12563633554459572,0.127104743009095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23 Thalia (A852 XA),Analyzed,None,S,SiMDA Substring Match,Stony/Metallic,0.0008315131934273465,1.0810062228534858,0.08961888056131384,0.03837857058196026,0.4282420215648989,-0.0009378598833133315,0.0001665551163913059,4.064646771748819,0.023852918278725554,3.07,0.31,0.24470681650914317,0.07624401458527476,Valid,0.0,0.0,0.0,0.0,0.16177623287741538,0.00731385011385648,0.14979540226864443,0.16397761210157655,0.21574166545407972,0.009725788829947318,0.20591625945874875,0.2235765149367153,0.0,0.0,0.0,0.0,0.0,0.0015254884307964837,0.0,0.0,0.0,0.0,0.0,0.0,0.16102403284587757,0.011509960361186128,0.16329500796068216,0.18622915314539748,0.2233587999593824,0.006693331208741657,0.2096942131969447,0.22349766604028798,0.0,0.004342582283569229,0.0,0.0,0.0,0.008859398369533695,0.0,0.014282196559453727,0.0,0.002067768688000528,0.0,0.0,0.2380992688632449,0.007935189544856872,0.2221431897435058,0.2388958375983842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97 Klotho (A868 DB),Excluded,"Featureless spectrum lacking diagnostic absorption bands (Band I depth = 0.0030 < 0.0150, Band II depth = 0.0000 < 0.0150)",Xc,SiMDA Substring Match,N/A,,,,,,,,,,4.16,0.62,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584 Semiramis (A906 AC),Excluded,Unphysical bulk density exceeding solid iron limit (Bulk_Density = 11.31 g/cm3 > 8.0 g/cm3),Sl,SiMDA Substring Match,N/A,,,,,,,,,,11.31,8.06,,,Excluded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
